displacement,velocity,acceleration
0.00012220000000000002,0.061099,15.275
0.00030101,0.028305999999999977,-8.198250000000005
0.00029205,-0.03278599999999996,-15.272999999999984
0.00028,0.02676099999999993,14.886749999999973
0.00028807,-0.022725999999999906,-12.37174999999996
